                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    148,                 1.4006,                0.63134,                0.85026,                0.81924,                0.79104,                0.83468,                0.36233,                 2.0216,                 1.0735,                0.99482,             0.00071092,             0.00071092,             0.00071092
                    149,                 1.3963,                0.64273,                0.84183,                 0.8157,                 0.8037,                0.83316,                0.34479,                  2.045,                 1.0648,                 1.0004,             0.00070894,             0.00070894,             0.00070894
                    150,                 1.4042,                0.64838,                0.84262,                 0.8871,                0.75373,                 0.8332,                0.36189,                 2.0403,                 1.1722,                 1.0002,             0.00070696,             0.00070696,             0.00070696
                    151,                 1.4188,                0.63775,                 0.8472,                 0.8145,                0.79353,                0.83243,                0.35839,                 1.9999,                 1.0517,                0.99291,             0.00070498,             0.00070498,             0.00070498
                    152,                 1.3927,                0.63322,                0.84235,                0.85549,                0.77363,                0.82817,                0.35856,                 1.9918,                 1.1517,                0.98005,               0.000703,               0.000703,               0.000703
                    153,                 1.3665,                0.61971,                0.84723,                0.87614,                0.79179,                0.84493,                0.36555,                 2.0134,                 1.1332,                0.99186,             0.00070102,             0.00070102,             0.00070102
                    154,                 1.4031,                0.63036,                0.84514,                 0.8544,                0.77368,                0.82741,                0.36313,                 2.0198,                 1.1581,                 0.9945,             0.00069904,             0.00069904,             0.00069904
                    155,                 1.3455,                0.61837,                 0.8431,                0.87515,                0.76617,                0.83601,                0.37391,                 2.0083,                 1.1551,                 1.0025,             0.00069706,             0.00069706,             0.00069706
                    156,                 1.3688,                0.62377,                 0.8337,                0.85628,                0.80035,                0.83673,                0.34069,                 2.0366,                 1.0786,                 1.0081,             0.00069508,             0.00069508,             0.00069508
                    157,                  1.354,                 0.6196,                0.84633,                0.85431,                0.74391,                0.80808,                0.34533,                 2.0522,                 1.0927,                 1.0019,              0.0006931,              0.0006931,              0.0006931
                    158,                  1.403,                 0.6413,                0.84492,                0.86813,                0.71642,                0.80449,                0.33855,                 2.0923,                 1.2885,                 1.0124,             0.00069112,             0.00069112,             0.00069112
                    159,                  1.338,                0.62768,                0.83918,                0.82449,                0.75622,                0.79176,                0.33314,                 2.0678,                 1.1221,                 1.0073,             0.00068914,             0.00068914,             0.00068914
                    160,                  1.371,                0.62842,                0.83918,                0.86032,                0.77114,                0.81332,                0.34863,                   2.04,                 1.1625,                 1.0006,             0.00068716,             0.00068716,             0.00068716
                    161,                 1.3515,                 0.6228,                0.84086,                0.86814,                0.72063,                0.80443,                0.35101,                 2.0437,                 1.0303,                 1.0065,             0.00068518,             0.00068518,             0.00068518
                    162,                 1.3271,                0.60931,                0.84052,                0.86943,                0.79508,                0.84637,                0.36398,                 2.0144,                0.99989,                 1.0085,              0.0006832,              0.0006832,              0.0006832
                    163,                 1.3451,                0.60459,                0.83802,                0.88375,                 0.7375,                0.82555,                0.34644,                 2.0581,                 1.0639,                 1.0123,             0.00068122,             0.00068122,             0.00068122
                    164,                 1.3483,                0.60813,                0.83086,                0.88079,                0.76866,                0.82625,                0.35661,                 2.0446,                 1.0728,                 1.0027,             0.00067924,             0.00067924,             0.00067924
                    165,                 1.3669,                0.61313,                0.83855,                0.86057,                0.74129,                0.80632,                 0.3451,                 2.0495,                 1.1646,                 1.0059,             0.00067726,             0.00067726,             0.00067726
                    166,                  1.364,                 0.6156,                0.84075,                0.87375,                0.77114,                0.83692,                0.35825,                 2.0412,                 1.0844,                  1.003,             0.00067528,             0.00067528,             0.00067528
                    167,                 1.3718,                0.61883,                0.84324,                0.86831,                0.77363,                0.82436,                0.35318,                 2.0214,                 1.1395,                0.99889,              0.0006733,              0.0006733,              0.0006733
                    168,                  1.296,                0.59028,                 0.8351,                0.83659,                0.76617,                0.81187,                0.35413,                 2.0203,                 1.1106,                  1.003,             0.00067132,             0.00067132,             0.00067132
                    169,                  1.312,                0.60149,                0.84432,                0.85616,                0.75512,                0.80542,                 0.3387,                 2.0572,                 1.0652,                 1.0087,             0.00066934,             0.00066934,             0.00066934
                    170,                 1.3705,                0.61623,                0.83535,                0.83901,                0.79104,                0.82878,                0.35481,                  2.024,                 1.0934,                0.99293,             0.00066736,             0.00066736,             0.00066736
                    171,                 1.3733,                0.62148,                0.83882,                0.83491,                0.79851,                0.82623,                0.36014,                 1.9992,                 1.0389,                0.99563,             0.00066538,             0.00066538,             0.00066538
                    172,                 1.3804,                0.61821,                0.84212,                0.87571,                0.78856,                0.84041,                0.35822,                 2.0084,                 1.0848,                 1.0012,              0.0006634,              0.0006634,              0.0006634
                    173,                 1.3783,                0.63082,                0.84502,                0.88727,                0.77114,                0.83944,                0.37332,                 1.9635,                 1.0659,                0.99404,             0.00066142,             0.00066142,             0.00066142
                    174,                 1.3741,                0.62596,                0.83591,                0.85043,                0.75373,                 0.8218,                0.35325,                 2.0124,                 1.1365,                0.99975,             0.00065944,             0.00065944,             0.00065944
                    175,                 1.3198,                0.60069,                0.83303,                0.85937,                0.80565,                0.84607,                0.36244,                 2.0119,                 1.0361,                  1.002,             0.00065746,             0.00065746,             0.00065746
                    176,                 1.3168,                0.60237,                0.83243,                0.86397,                0.77418,                0.84306,                0.36244,                 2.0158,                 1.1566,                0.99727,             0.00065548,             0.00065548,             0.00065548
                    177,                 1.3151,                0.58303,                0.83389,                0.88428,                 0.7794,                0.84614,                0.36439,                 1.9934,                 1.0446,                0.99298,              0.0006535,              0.0006535,              0.0006535
                    178,                 1.3504,                0.59936,                0.83558,                 0.8875,                0.78109,                0.85003,                0.35083,                 2.0591,                 1.0901,                 1.0089,             0.00065152,             0.00065152,             0.00065152
                    179,                 1.3166,                 0.5825,                0.83752,                0.85526,                0.80846,                0.84918,                0.36927,                 2.0036,                 1.0492,                 1.0099,             0.00064954,             0.00064954,             0.00064954
                    180,                 1.3288,                 0.6046,                  0.835,                 0.8632,                0.76913,                0.82464,                0.36278,                  2.013,                 1.1534,                0.99278,             0.00064756,             0.00064756,             0.00064756
                    181,                 1.3671,                0.60846,                0.83906,                0.83497,                0.76776,                0.80958,                0.34962,                 2.0486,                 1.0831,                0.99935,             0.00064558,             0.00064558,             0.00064558
                    182,                 1.3364,                0.60079,                0.83581,                0.86017,                0.76513,                0.82892,                0.35839,                  2.033,                 1.0985,                  1.007,              0.0006436,              0.0006436,              0.0006436
                    183,                 1.3291,                0.59738,                0.83365,                0.84437,                0.76368,                0.81782,                0.34744,                 2.0696,                 1.0762,                 1.0128,             0.00064162,             0.00064162,             0.00064162
                    184,                 1.3194,                0.59304,                0.83554,                0.87638,                0.75373,                0.82762,                0.36348,                 2.0179,                  1.073,                 1.0054,             0.00063964,             0.00063964,             0.00063964
                    185,                 1.2975,                0.59153,                0.82889,                 0.8889,                0.77622,                0.84251,                0.36869,                 2.0007,                 1.0695,                0.99721,             0.00063766,             0.00063766,             0.00063766
                    186,                 1.2976,                0.59261,                0.83388,                0.87317,                0.77066,                0.81928,                0.35658,                 2.0362,                 1.1018,                 0.9994,             0.00063568,             0.00063568,             0.00063568
                    187,                 1.2704,                0.57767,                0.83194,                0.90499,                0.76119,                0.84634,                0.37239,                 2.0198,                 1.0439,                 1.0065,              0.0006337,              0.0006337,              0.0006337
                    188,                 1.3219,                0.59397,                0.83535,                0.83528,                0.81343,                0.85275,                0.36382,                 2.0122,                 1.0199,                 1.0002,             0.00063172,             0.00063172,             0.00063172
                    189,                 1.3141,                0.59055,                0.84456,                 0.8878,                0.78358,                0.84594,                0.37346,                 1.9911,                 1.0642,                0.99506,             0.00062974,             0.00062974,             0.00062974
                    190,                 1.3304,                0.60378,                0.82698,                0.86649,                0.76617,                0.82763,                0.36164,                 1.9815,                 1.0659,                0.99654,             0.00062776,             0.00062776,             0.00062776
                    191,                 1.3309,                0.59363,                0.83314,                0.87375,                0.74378,                0.81694,                0.34695,                 2.0251,                 1.2166,                 1.0053,             0.00062578,             0.00062578,             0.00062578
                    192,                 1.3032,                0.58167,                0.82571,                0.85654,                0.74259,                0.80973,                0.34204,                 2.0788,                  1.235,                 1.0221,              0.0006238,              0.0006238,              0.0006238
                    193,                 1.2943,                0.58638,                0.82776,                0.86961,                0.76316,                0.82916,                0.36138,                 2.0471,                 1.1625,                 1.0209,             0.00062182,             0.00062182,             0.00062182
                    194,                 1.2857,                0.57915,                0.82684,                0.88599,                0.78607,                0.84748,                0.36157,                 2.0549,                 1.1053,                 1.0115,             0.00061984,             0.00061984,             0.00061984
                    195,                 1.3032,                0.58961,                0.82682,                0.87386,                0.75827,                0.82472,                0.35256,                 2.0726,                 1.1976,                 1.0065,             0.00061786,             0.00061786,             0.00061786
                    196,                   1.28,                0.57439,                0.83106,                0.85593,                0.78325,                0.84741,                0.37211,                 1.9943,                 1.0883,                0.99708,             0.00061588,             0.00061588,             0.00061588
                    197,                 1.2783,                0.57814,                0.82919,                0.85617,                0.76997,                0.84291,                0.37203,                  1.974,                 1.0572,                0.98386,              0.0006139,              0.0006139,              0.0006139
                    198,                 1.2946,                0.58961,                0.83236,                0.85418,                0.77232,                0.83781,                0.36746,                 2.0063,                 1.1143,                 0.9908,             0.00061192,             0.00061192,             0.00061192
                    199,                 1.2999,                0.57968,                0.83729,                0.89999,                0.76114,                0.84652,                0.37433,                  2.024,                 1.1426,                0.99452,             0.00060994,             0.00060994,             0.00060994
                    200,                   1.29,                0.58181,                0.82984,                0.84619,                0.79372,                0.84453,                 0.3806,                 1.9939,                 1.0836,                0.99685,             0.00060796,             0.00060796,             0.00060796
                    201,                 1.2601,                0.57498,                0.82867,                0.80854,                0.77736,                0.80534,                 0.3516,                 2.0506,                 1.1537,                 1.0072,             0.00060598,             0.00060598,             0.00060598
                    202,                 1.2938,                 0.5773,                0.82864,                0.85986,                0.77842,                0.84044,                0.36474,                 2.0276,                 1.0342,                 1.0046,               0.000604,               0.000604,               0.000604
                    203,                 1.2604,                0.57711,                0.82412,                0.87055,                0.76866,                0.83051,                0.35797,                 2.0449,                 1.0622,                0.99833,             0.00060202,             0.00060202,             0.00060202
                    204,                 1.2566,                0.56551,                0.82643,                0.86273,                0.77612,                0.83132,                0.35949,                 2.0353,                 1.0729,                0.99159,             0.00060004,             0.00060004,             0.00060004
                    205,                 1.2842,                0.57495,                 0.8314,                0.85647,                0.77189,                0.82712,                0.35913,                 2.0413,                  1.057,                  0.993,             0.00059806,             0.00059806,             0.00059806
                    206,                 1.2714,                0.57505,                0.83349,                0.86553,                0.79602,                0.83848,                0.36674,                 2.0191,                 1.0689,                 0.9961,             0.00059608,             0.00059608,             0.00059608
                    207,                  1.274,                0.57439,                0.82945,                0.85815,                0.77114,                0.81665,                0.34571,                 2.0511,                    1.1,                 1.0122,              0.0005941,              0.0005941,              0.0005941
                    208,                 1.2664,                0.56942,                0.83205,                0.86133,                0.80344,                0.84049,                0.37303,                  2.001,                 1.0588,                 1.0023,             0.00059212,             0.00059212,             0.00059212
                    209,                 1.2739,                0.57175,                0.82057,                0.87891,                0.81343,                0.84967,                0.37258,                 1.9725,                 1.0546,                0.99333,             0.00059014,             0.00059014,             0.00059014
                    210,                 1.2171,                 0.5545,                0.82846,                0.87263,                0.81803,                0.86298,                0.37228,                 2.0298,                 1.0518,                 0.9985,             0.00058816,             0.00058816,             0.00058816
                    211,                  1.259,                0.56655,                0.82443,                0.86913,                0.75994,                0.83329,                0.35439,                 2.0498,                 1.0414,                 1.0065,             0.00058618,             0.00058618,             0.00058618
                    212,                 1.2499,                0.56046,                0.82684,                0.86219,                  0.747,                0.83656,                0.36201,                  2.039,                 1.0138,                 1.0023,              0.0005842,              0.0005842,              0.0005842
                    213,                 1.2055,                0.55131,                0.82475,                0.84212,                0.76959,                0.82898,                 0.3644,                 2.0184,                 1.0258,                0.99572,             0.00058222,             0.00058222,             0.00058222
                    214,                 1.2342,                0.55693,                0.82739,                 0.9023,                0.75373,                0.84891,                0.36927,                 2.0391,                 1.0806,                0.99383,             0.00058024,             0.00058024,             0.00058024
                    215,                 1.2902,                0.57152,                0.82504,                0.88802,                0.80881,                0.86365,                0.36523,                 2.0167,                 1.0061,                0.99901,             0.00057826,             0.00057826,             0.00057826
                    216,                 1.2591,                0.56651,                0.82187,                0.87864,                0.79244,                0.84444,                0.37486,                 2.0188,                 1.0034,                 1.0054,             0.00057628,             0.00057628,             0.00057628
                    217,                 1.2665,                0.57675,                0.82794,                0.85862,                0.79104,                0.83754,                0.35724,                 2.0347,                 1.0555,                 1.0117,              0.0005743,              0.0005743,              0.0005743
                    218,                 1.2572,                0.56284,                0.82677,                0.87597,                0.78109,                0.83485,                0.35411,                 2.0437,                 1.0723,                 1.0132,             0.00057232,             0.00057232,             0.00057232
                    219,                 1.1893,                0.54126,                0.83116,                0.86623,                 0.8209,                0.84195,                 0.3616,                 2.0387,                 1.0633,                 1.0009,             0.00057034,             0.00057034,             0.00057034
                    220,                 1.2231,                0.55404,                 0.8261,                0.87306,                0.78697,                0.84268,                 0.3606,                 2.0258,                 1.0714,                 0.9984,             0.00056836,             0.00056836,             0.00056836
                    221,                 1.2456,                0.55717,                0.82643,                0.84161,                 0.8209,                 0.8454,                0.37218,                 2.0201,                0.99875,                 1.0008,             0.00056638,             0.00056638,             0.00056638
                    222,                 1.2017,                0.53825,                0.82822,                 0.8836,                0.77612,                0.84815,                0.37609,                  2.004,                 1.0492,                0.99167,              0.0005644,              0.0005644,              0.0005644
                    223,                  1.219,                0.54817,                0.82444,                 0.8532,                0.78607,                0.83119,                0.35257,                 2.0147,                 1.0507,                0.99483,             0.00056242,             0.00056242,             0.00056242
                    224,                 1.2134,                0.54711,                 0.8272,                0.87225,                0.77363,                0.84225,                 0.3611,                 2.0646,                 1.0678,                 1.0018,             0.00056044,             0.00056044,             0.00056044
                    225,                 1.2536,                0.56063,                0.82392,                0.89099,                0.77262,                0.84121,                0.36411,                  2.016,                 1.0468,                0.99213,             0.00055846,             0.00055846,             0.00055846
                    226,                 1.2516,                0.56313,                0.82664,                0.87204,                0.78109,                  0.837,                0.37019,                 1.9881,                  1.079,                0.99524,             0.00055648,             0.00055648,             0.00055648
                    227,                 1.2374,                0.55191,                0.82546,                0.87408,                0.77861,                 0.8326,                0.36599,                 1.9954,                 1.1305,                 0.9956,              0.0005545,              0.0005545,              0.0005545
                    228,                 1.2384,                0.55143,                0.82596,                0.84354,                0.77785,                0.81905,                0.34042,                 2.0443,                 1.1237,                 1.0067,             0.00055252,             0.00055252,             0.00055252
                    229,                  1.259,                0.56569,                0.82725,                0.85024,                 0.7485,                0.81714,                0.34414,                 2.1168,                 1.1608,                 1.0241,             0.00055054,             0.00055054,             0.00055054
                    230,                 1.2615,                0.56132,                0.82326,                0.88564,                0.77059,                0.83094,                0.35353,                 2.0638,                  1.137,                 1.0113,             0.00054856,             0.00054856,             0.00054856
                    231,                 1.2597,                 0.5676,                 0.8263,                0.84232,                0.76866,                0.81794,                0.34625,                 2.0735,                 1.1054,                 1.0082,             0.00054658,             0.00054658,             0.00054658
                    232,                 1.2273,                0.54979,                0.82447,                0.86734,                0.79694,                0.84716,                0.36971,                 2.0275,                 1.0721,                 1.0032,              0.0005446,              0.0005446,              0.0005446
                    233,                 1.2147,                0.54838,                0.81916,                0.86181,                0.80668,                0.85067,                0.36653,                 2.0124,                 1.0505,                0.99807,             0.00054262,             0.00054262,             0.00054262
                    234,                 1.2249,                0.55253,                0.82192,                0.88041,                0.78607,                0.85793,                0.38072,                 2.0157,                 1.0604,                 1.0058,             0.00054064,             0.00054064,             0.00054064
                    235,                 1.1846,                0.53554,                0.82023,                0.87594,                0.77612,                0.83927,                0.36301,                 2.0284,                 1.1203,                 1.0029,             0.00053866,             0.00053866,             0.00053866
                    236,                 1.2029,                0.54052,                0.82083,                0.83739,                0.76617,                0.81884,                0.35006,                 2.0154,                 1.1352,                0.99509,             0.00053668,             0.00053668,             0.00053668
                    237,                 1.2212,                0.55457,                0.81997,                0.86778,                0.78856,                0.83716,                0.35457,                 2.0431,                  1.081,                0.99929,              0.0005347,              0.0005347,              0.0005347
                    238,                 1.1735,                0.52629,                0.82394,                0.87365,                0.78109,                0.83282,                0.35573,                 2.0263,                 1.0335,                0.99985,             0.00053272,             0.00053272,             0.00053272
                    239,                 1.1962,                0.53933,                0.82394,                0.86618,                0.77284,                0.84033,                0.36272,                 2.0392,                 1.0952,                0.99694,             0.00053074,             0.00053074,             0.00053074
                    240,                  1.199,                0.54426,                0.82313,                0.86688,                0.78109,                0.83757,                0.36001,                 2.0242,                 1.0772,                0.99993,             0.00052876,             0.00052876,             0.00052876
                    241,                 1.2187,                0.54693,                0.82063,                0.85431,                0.77861,                0.83766,                0.35241,                  2.052,                 1.1004,                 1.0102,             0.00052678,             0.00052678,             0.00052678
                    242,                 1.1778,                0.53019,                0.82225,                0.85556,                0.78091,                0.83794,                0.36042,                 2.0354,                 1.0803,                 1.0093,              0.0005248,              0.0005248,              0.0005248
                    243,                 1.1907,                0.54008,                0.81435,                0.84807,                0.77114,                0.82017,                0.34685,                 2.0818,                 1.1387,                 1.0146,             0.00052282,             0.00052282,             0.00052282
                    244,                 1.1982,                0.53052,                0.82229,                0.85189,                0.74129,                0.80985,                0.34541,                 2.0846,                 1.0908,                 1.0155,             0.00052084,             0.00052084,             0.00052084
                    245,                 1.2185,                0.53418,                  0.825,                0.84251,                0.75373,                0.82195,                0.34615,                 2.1028,                 1.0938,                 1.0166,             0.00051886,             0.00051886,             0.00051886
                    246,                 1.2056,                0.53898,                0.82394,                0.83742,                0.78158,                 0.8273,                0.35035,                 2.0527,                 1.0331,                 1.0067,             0.00051688,             0.00051688,             0.00051688
                    247,                 1.1956,                0.54002,                0.81843,                0.82218,                0.81662,                0.84859,                0.36138,                 2.0667,                  1.051,                 1.0064,              0.0005149,              0.0005149,              0.0005149
                    248,                 1.1773,                0.53375,                0.82387,                 0.8767,                0.76058,                0.83474,                0.35911,                 2.0479,                 1.0231,                0.99835,             0.00051292,             0.00051292,             0.00051292
                    249,                  1.217,                0.54511,                0.82323,                0.86734,                0.78065,                0.84107,                0.35455,                 2.0525,                 1.0498,                 1.0012,             0.00051094,             0.00051094,             0.00051094
                    250,                 1.1515,                 0.5247,                0.82454,                0.86934,                0.76136,                0.83319,                0.34096,                 2.1099,                 1.0434,                 1.0152,             0.00050896,             0.00050896,             0.00050896
                    251,                 1.1845,                0.54058,                0.82011,                0.85634,                 0.8007,                 0.8354,                0.34419,                 2.1019,                 1.0629,                 1.0226,             0.00050698,             0.00050698,             0.00050698
                    252,                 1.1999,                0.54233,                0.81843,                0.85998,                0.79602,                0.84445,                 0.3538,                 2.0385,                 1.0441,                 1.0126,               0.000505,               0.000505,               0.000505
                    253,                 1.1675,                0.52271,                 0.8195,                0.84057,                0.77114,                0.81902,                0.35545,                 2.0017,                 1.0872,                0.99785,             0.00050302,             0.00050302,             0.00050302
                    254,                 1.1924,                0.53623,                0.82063,                0.87636,                0.77583,                0.84136,                0.35487,                 2.0131,                 1.0748,                0.99492,             0.00050104,             0.00050104,             0.00050104
                    255,                 1.1788,                0.52574,                0.81552,                0.83032,                0.79104,                0.82211,                0.34332,                 2.0474,                 1.0945,                 1.0041,             0.00049906,             0.00049906,             0.00049906
                    256,                 1.1746,                0.53534,                0.82003,                 0.8835,                0.78109,                0.83089,                0.35909,                 2.0055,                 1.0957,                 1.0006,             0.00049708,             0.00049708,             0.00049708
                    257,                 1.1741,                0.53115,                0.82085,                0.86485,                0.77861,                 0.8234,                0.34739,                 2.0204,                 1.1475,                 1.0038,              0.0004951,              0.0004951,              0.0004951
                    258,                 1.1615,                0.52422,                0.81954,                0.87502,                0.76634,                0.83094,                0.35888,                 2.0071,                  1.102,                 1.0071,             0.00049312,             0.00049312,             0.00049312
                    259,                 1.1702,                0.52647,                 0.8217,                0.86732,                0.76617,                0.82413,                0.35249,                 2.0405,                 1.1206,                 1.0024,             0.00049114,             0.00049114,             0.00049114
                    260,                 1.1354,                 0.5134,                0.81107,                0.87337,                0.75489,                0.81512,                0.34835,                 2.0235,                 1.1145,                 1.0053,             0.00048916,             0.00048916,             0.00048916
                    261,                 1.1438,                0.52098,                 0.8208,                0.84923,                0.78607,                 0.8293,                0.35063,                 2.0448,                 1.0821,                 1.0109,             0.00048718,             0.00048718,             0.00048718
                    262,                 1.1363,                0.51639,                0.81442,                0.86506,                0.78109,                0.83035,                0.35544,                 2.0218,                 1.0943,                  1.005,              0.0004852,              0.0004852,              0.0004852
                    263,                 1.1912,                0.52819,                0.82197,                0.89012,                0.76119,                0.82293,                0.35197,                 2.0034,                 1.1627,                 1.0025,             0.00048322,             0.00048322,             0.00048322
                    264,                 1.1837,                0.53389,                0.81953,                 0.8647,                0.76617,                0.82413,                0.34914,                 2.0346,                 1.1277,                 1.0055,             0.00048124,             0.00048124,             0.00048124
                    265,                 1.1802,                0.52696,                0.81795,                0.86164,                0.77456,                0.82619,                0.34412,                 2.0664,                 1.1606,                 1.0076,             0.00047926,             0.00047926,             0.00047926
                    266,                 1.1503,                0.52622,                0.81842,                0.84622,                0.79851,                0.83583,                0.34356,                 2.0582,                 1.0481,                 1.0078,             0.00047728,             0.00047728,             0.00047728
                    267,                 1.1761,                0.52706,                0.81261,                0.86189,                 0.7762,                0.84206,                0.34967,                 2.0696,                 1.0723,                 1.0108,              0.0004753,              0.0004753,              0.0004753
                    268,                 1.1666,                0.52167,                0.81484,                 0.8491,                0.78109,                0.83749,                0.34937,                  2.035,                 1.0677,                 1.0107,             0.00047332,             0.00047332,             0.00047332
                    269,                 1.1746,                0.52362,                0.81471,                0.86683,                0.78856,                0.84631,                0.36163,                 2.0322,                  1.113,                 1.0117,             0.00047134,             0.00047134,             0.00047134
                    270,                 1.1727,                0.52906,                0.81556,                0.86369,                0.79104,                0.83653,                0.35641,                 2.0259,                   1.08,                  1.011,             0.00046936,             0.00046936,             0.00046936
                    271,                 1.1469,                0.52003,                0.81698,                0.87351,                0.77302,                0.83809,                0.36033,                 2.0418,                 1.0594,                 1.0081,             0.00046738,             0.00046738,             0.00046738
                    272,                 1.1624,                0.52149,                0.81801,                0.86866,                0.78358,                0.84739,                0.35455,                 2.0672,                   1.06,                 1.0119,              0.0004654,              0.0004654,              0.0004654
                    273,                  1.196,                0.51959,                0.81997,                 0.8541,                0.76866,                0.82745,                0.34097,                 2.0696,                 1.0522,                 1.0077,             0.00046342,             0.00046342,             0.00046342
                    274,                 1.1186,                0.51417,                0.81463,                 0.8569,                  0.801,                0.83095,                0.35795,                 2.0509,                 1.0428,                 1.0093,             0.00046144,             0.00046144,             0.00046144
                    275,                 1.1482,                0.52065,                 0.8139,                0.83881,                  0.801,                0.83341,                0.36398,                 2.0168,                 1.1104,                 1.0026,             0.00045946,             0.00045946,             0.00045946
                    276,                 1.1461,                0.51324,                0.81733,                0.85686,                0.78924,                0.83175,                0.37067,                 2.0166,                 1.1062,                 1.0035,             0.00045748,             0.00045748,             0.00045748
                    277,                 1.1543,                0.51949,                0.81598,                0.85122,                0.79697,                 0.8355,                0.36605,                  2.044,                 1.0589,                 1.0191,              0.0004555,              0.0004555,              0.0004555
                    278,                 1.1152,                0.50785,                0.81539,                0.85562,                0.76657,                0.82643,                0.35672,                 2.0697,                 1.0639,                 1.0247,             0.00045352,             0.00045352,             0.00045352
                    279,                 1.0848,                0.48896,                0.81351,                0.87155,                0.76866,                0.84428,                 0.3534,                 2.0625,                 1.0776,                 1.0208,             0.00045154,             0.00045154,             0.00045154
                    280,                 1.1338,                 0.5121,                0.81155,                0.81388,                0.80497,                0.82457,                0.34941,                 2.0696,                 1.0436,                 1.0256,             0.00044956,             0.00044956,             0.00044956
                    281,                  1.117,                0.50882,                0.80973,                0.88665,                0.76866,                0.84229,                0.35746,                 2.0535,                 1.0266,                 1.0179,             0.00044758,             0.00044758,             0.00044758
                    282,                 1.1093,                 0.5019,                0.81137,                0.84715,                0.81346,                0.83864,                0.36542,                 1.9904,                 1.0008,                 1.0049,              0.0004456,              0.0004456,              0.0004456
                    283,                 1.1322,                0.50802,                0.81529,                 0.8421,                0.80348,                0.83302,                0.35762,                  2.029,                 1.0528,                 1.0165,             0.00044362,             0.00044362,             0.00044362
                    284,                 1.1241,                0.50969,                0.80924,                0.85955,                0.75373,                0.81794,                0.35117,                 2.0026,                 1.0799,                 1.0099,             0.00044164,             0.00044164,             0.00044164
                    285,                 1.1237,                0.50332,                0.81003,                0.86106,                0.77082,                0.82365,                0.36233,                 2.0005,                 1.0517,                 1.0115,             0.00043966,             0.00043966,             0.00043966
                    286,                   1.12,                0.50631,                0.81099,                0.87786,                0.76866,                0.83053,                0.36851,                 2.0122,                 1.0785,                 1.0106,             0.00043768,             0.00043768,             0.00043768
                    287,                 1.1311,                0.51162,                0.80575,                0.88461,                0.73632,                0.82153,                0.34965,                 2.0464,                 1.0884,                 1.0149,              0.0004357,              0.0004357,              0.0004357
                    288,                  1.123,                0.50697,                0.81396,                0.88709,                0.74876,                0.81887,                0.35336,                 2.0331,                 1.0757,                 1.0119,             0.00043372,             0.00043372,             0.00043372
                    289,                 1.1377,                0.51442,                0.81469,                0.86257,                0.78067,                0.83104,                0.36113,                 2.0108,                  1.074,                 1.0074,             0.00043174,             0.00043174,             0.00043174
                    290,                 1.1214,                0.50079,                0.81298,                0.83932,                0.77861,                0.82623,                0.35899,                 2.0224,                 1.1109,                 1.0122,             0.00042976,             0.00042976,             0.00042976
                    291,                 1.0805,                0.49076,                0.80883,                0.88123,                0.77521,                0.84208,                0.36371,                  2.025,                 1.0873,                 1.0126,             0.00042778,             0.00042778,             0.00042778
                    292,                 1.1356,                0.51378,                0.81267,                0.88159,                0.76617,                0.83193,                0.35542,                 2.0298,                 1.1021,                 1.0117,              0.0004258,              0.0004258,              0.0004258
                    293,                 1.0506,                0.48144,                0.80585,                0.83405,                0.78766,                0.82718,                0.35277,                 2.0546,                 1.0856,                 1.0186,             0.00042382,             0.00042382,             0.00042382
                    294,                 1.0914,                 0.4903,                0.81322,                0.87849,                0.76368,                0.84227,                0.36408,                 2.0362,                 1.0538,                 1.0129,             0.00042184,             0.00042184,             0.00042184
                    295,                 1.0856,                0.49148,                0.81048,                  0.846,                0.77894,                 0.8438,                0.36038,                 2.0264,                 1.0694,                 1.0078,             0.00041986,             0.00041986,             0.00041986
                    296,                 1.0705,                0.49036,                  0.809,                 0.8704,                0.75124,                0.83963,                0.35713,                 2.0305,                 1.0766,                 1.0047,             0.00041788,             0.00041788,             0.00041788
                    297,                  1.125,                0.49873,                0.81267,                0.88031,                0.76866,                  0.847,                0.37096,                 1.9969,                 1.0298,                 1.0083,              0.0004159,              0.0004159,              0.0004159
                    298,                 1.1267,                0.50006,                0.81229,                0.85337,                0.75871,                0.82666,                 0.3585,                 2.0345,                 1.0901,                 1.0102,             0.00041392,             0.00041392,             0.00041392
                    299,                 1.0938,                0.50322,                0.81017,                0.83805,                0.79602,                0.83867,                0.36044,                  2.017,                 1.0471,                 1.0024,             0.00041194,             0.00041194,             0.00041194
                    300,                 1.0716,                0.48832,                0.81036,                 0.8491,                0.78856,                0.84014,                0.35891,                  2.009,                 1.0703,                 1.0036,             0.00040996,             0.00040996,             0.00040996
                    301,                 1.0999,                0.50514,                0.81254,                0.87542,                0.76617,                0.83386,                0.35284,                 1.9952,                 1.0694,                 1.0069,             0.00040798,             0.00040798,             0.00040798
                    302,                  1.105,                0.49469,                0.81413,                0.83123,                0.76866,                0.81465,                0.34574,                 2.0156,                 1.0743,                 1.0069,               0.000406,               0.000406,               0.000406
                    303,                 1.1386,                0.50738,                0.80889,                0.84844,                0.79851,                0.82669,                0.35412,                 2.0028,                 1.0649,                 1.0012,             0.00040402,             0.00040402,             0.00040402
